No. freqHz  powerdB
904    1466250000.0    5.63
905    1516250000.0    5.63
906    1566250000.0    5.58
907    1616250000.0    5.58
908    1666250000.0    5.87
909    1716250000.0    5.37
910    1766250000.0    5.53
911    1816250000.0    5.78
912    1866250000.0    5.56
913    1916250000.0    5.40
914    1966250000.0    5.51
915    2016250000.0    5.88
916    2066250000.0    5.91
917    2116250000.0    5.91
918    2166250000.0    5.91
919    2216250000.0    5.91
920    2266250000.0    5.95
921    2316250000.0    5.95
922    2366250000.0    5.95
923    2416250000.0    5.95
924    2466250000.0    5.95
925    2516250000.0    5.98
926    2566250000.0    5.98
927    2616250000.0    5.98
928    2666250000.0    5.98
929    2716250000.0    5.98
930    2766250000.0    5.98
931    2800000000.0    5.98
932    2800000000.1    5.98
933    2850000000.0    6.02
934    2900000000.0    6.02
935    2950000000.0    6.02
936    3000000000.0    6.02
937    3050000000.0    6.02
938    3100000000.0    6.02
939    3150000000.0    6.02
940    3200000000.0    6.02
941    3250000000.0    5.69
942    3300000000.0    5.69
943    3350000000.0    5.69
944    3400000000.0    5.69
945    3450000000.0    5.69
946    3500000000.0    5.69
947    3550000000.0    5.72
948    3600000000.0    5.72
949    3650000000.0    5.72
950    3700000000.0    5.72
951    3750000000.0    5.72
952    3800000000.0    5.72
953    3850000000.0    5.72
954    3900000000.0    5.76
955    3950000000.0    5.76
956    4000000000.0    5.76
957    4050000000.0    5.76
958    4100000000.0    5.76
959    4150000000.0    5.76
960    4200000000.0    5.80
961    4250000000.0    5.80
962    4300000000.0    5.80
963    4350000000.0    5.80
964    4400000000.0    5.80
965    4450000000.0    5.80
966    4500000000.0    5.84
967    4550000000.0    5.84
968    4600000000.0    5.84
969    4650000000.0    5.84
970    4700000000.0    5.84
971    4750000000.0    5.84
972    4800000000.0    5.84
973    4850000000.0    5.84
974    4900000000.0    5.84
975    4950000000.0    5.84
976    5000000000.0    5.84
977    5050000000.0    5.84
978    5100000000.0    5.84
979    5150000000.0    5.88
980    5200000000.0    5.88
981    5250000000.0    5.88
982    5300000000.0    5.88
983    5350000000.0    5.88
984    5400000000.0    5.91
985    5450000000.0    5.91
986    5500000000.0    5.91
987    5550000000.0    5.91
988    5600000000.0    5.91
989    5650000000.0    5.91
990    5700000000.0    5.91
991    5750000000.0    5.91
992    5800000000.0    5.91
993    5850000000.0    5.91
994    5900000000.0    5.91
995    5950000000.0    5.91
996    6000000000.0    5.94
997    6050000000.0    5.94
998    6100000000.0    5.94
999    6150000000.0    5.94
1000    6200000000.0    5.94
1001    6250000000.0    5.94
1002    6300000000.0    5.94
1003    6350000000.0    5.94
1004    6400000000.0    5.94
1005    6450000000.0    5.94
1006    6500000000.0    5.94
1007    6550000000.0    5.94
1008    6600000000.0    5.94
1009    6650000000.0    5.94
1010    6700000000.0    6.01
1011    6750000000.0    6.01
1012    6800000000.0    6.01
1013    6850000000.0    6.01
1014    6900000000.0    6.01
1015    6950000000.0    6.01
1016    7000000000.0    6.01
1017    7050000000.0    6.01
1018    7100000000.0    6.01
1019    7150000000.0    6.01
1020    7200000000.0    5.96
1021    7200000000.1    5.96
1022    7250000000.0    5.96
1023    7300000000.0    6.03
1024    7350000000.0    6.03
1025    7400000000.0    6.03
1026    7450000000.0    6.03
1027    7500000000.0    6.03
1028    7550000000.0    6.03
1029    7600000000.0    6.03
1030    7650000000.0    6.03
