No. freqHz  powerdB
951    1466250000.0    -4.51
952    1516250000.0    -4.51
953    1566250000.0    -4.58
954    1616250000.0    -4.58
955    1666250000.0    -4.30
956    1716250000.0    -4.77
957    1766250000.0    -4.61
958    1816250000.0    -4.36
959    1866250000.0    -4.56
960    1916250000.0    -4.73
961    1966250000.0    -4.60
962    2016250000.0    -4.26
963    2066250000.0    -4.26
964    2116250000.0    -4.26
965    2166250000.0    -4.26
966    2216250000.0    -4.22
967    2266250000.0    -4.22
968    2316250000.0    -4.22
969    2366250000.0    -4.22
970    2416250000.0    -4.22
971    2466250000.0    -4.22
972    2516250000.0    -4.19
973    2566250000.0    -4.19
974    2600000000.0    -4.19
975    2600000000.1    -4.19
976    2650000000.0    -4.19
977    2700000000.0    -4.19
978    2750000000.0    -4.16
979    2800000000.0    -4.16
980    2850000000.0    -4.16
981    2900000000.0    -4.16
982    2950000000.0    -4.12
983    3000000000.0    -4.12
984    3050000000.0    -4.12
985    3100000000.0    -4.12
986    3150000000.0    -4.12
987    3200000000.0    -4.12
988    3250000000.0    -4.29
989    3300000000.0    -4.29
990    3350000000.0    -4.29
991    3400000000.0    -4.29
992    3450000000.0    -4.29
993    3500000000.0    -4.29
994    3550000000.0    -4.29
995    3600000000.0    -4.29
996    3650000000.0    -4.26
997    3700000000.0    -4.26
998    3750000000.0    -4.26
999    3800000000.0    -4.26
1000    3850000000.0    -4.26
1001    3900000000.0    -4.26
1002    3950000000.0    -4.26
1003    4000000000.0    -4.22
1004    4050000000.0    -4.22
1005    4100000000.0    -4.22
1006    4150000000.0    -4.22
1007    4200000000.0    -4.22
1008    4250000000.0    -4.18
1009    4300000000.0    -4.18
1010    4350000000.0    -4.18
1011    4400000000.0    -4.18
1012    4450000000.0    -4.18
1013    4500000000.0    -4.18
1014    4550000000.0    -4.18
1015    4600000000.0    -4.15
1016    4650000000.0    -4.15
1017    4700000000.0    -4.15
1018    4750000000.0    -4.15
1019    4800000000.0    -4.15
1020    4850000000.0    -4.15
1021    4900000000.0    -4.15
1022    4950000000.0    -4.15
1023    5000000000.0    -4.15
1024    5050000000.0    -4.15
1025    5100000000.0    -4.15
1026    5150000000.0    -4.11
1027    5200000000.0    -4.11
1028    5250000000.0    -4.11
1029    5300000000.0    -4.11
1030    5350000000.0    -4.11
1031    5400000000.0    -4.11
1032    5450000000.0    -4.11
1033    5500000000.0    -4.11
1034    5550000000.0    -4.11
1035    5600000000.0    -4.11
1036    5650000000.0    -4.08
1037    5700000000.0    -4.08
1038    5750000000.0    -4.08
1039    5800000000.0    -4.08
1040    5850000000.0    -4.08
1041    5900000000.0    -4.08
1042    5950000000.0    -4.08
1043    6000000000.0    -4.08
1044    6050000000.0    -4.08
1045    6100000000.0    -4.08
1046    6150000000.0    -4.08
1047    6200000000.0    -4.04
1048    6250000000.0    -4.04
1049    6300000000.0    -4.04
1050    6350000000.0    -4.04
1051    6400000000.0    -4.04
1052    6450000000.0    -4.04
1053    6500000000.0    -4.04
1054    6550000000.0    -4.04
1055    6600000000.0    -4.04
1056    6650000000.0    -4.04
1057    6700000000.0    -4.01
1058    6750000000.0    -4.01
1059    6800000000.0    -4.01
1060    6850000000.0    -4.01
